mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_pca__n_components,param_svm__C,param_svm__gamma,param_svm__kernel,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
24.948665221532185,2.076708483985907,13.31972606976827,1.6558094674426977,10,100,0.001,rbf,"{'pca__n_components': 10, 'svm__C': 100, 'svm__gamma': 0.001, 'svm__kernel': 'rbf'}",0.8774745050989802,0.8753437671883594,0.877631644746712,0.8768166666666667,0.0010434321567831144,20,0.8795629562956295,0.8821029474263143,0.8782841286903482,0.8799833441374307,0.001587112385790025
253.38763626416525,15.433528377160112,6.678775310516357,1.1385895569473565,10,100,0.0005,linear,"{'pca__n_components': 10, 'svm__C': 100, 'svm__gamma': 0.0005, 'svm__kernel': 'linear'}",0.8375324935012998,0.8349417470873544,0.8374256138420764,0.8366333333333333,0.001196882883175607,24,0.8388338833883389,0.8406289842753931,0.8382371322150839,0.8392333332929386,0.0010165002834283735
17.255579074223835,0.4176727736290254,10.607224543889364,0.08761415258514488,10,100,0.0005,rbf,"{'pca__n_components': 10, 'svm__C': 100, 'svm__gamma': 0.0005, 'svm__kernel': 'rbf'}",0.8531793641271745,0.8524426221311066,0.8550782617392609,0.8535666666666667,0.0011102586976927005,22,0.8556605660566057,0.857153571160721,0.8540859435542334,0.8556333602571867,0.001252501470301926
229.5524091720581,1.3315232848573808,5.887679974238078,0.04571844034972034,10,100,0.002,linear,"{'pca__n_components': 10, 'svm__C': 100, 'svm__gamma': 0.002, 'svm__kernel': 'linear'}",0.8375824835032993,0.8346917345867293,0.8374256138420764,0.8365666666666667,0.0013272734382717777,28,0.8388338833883389,0.8404289892752681,0.8381121415893807,0.8391250047509958,0.0009679908869222787
15.109105745951334,0.16721516523934804,8.738983949025473,0.05284699181267129,10,100,0.002,rbf,"{'pca__n_components': 10, 'svm__C': 100, 'svm__gamma': 0.002, 'svm__kernel': 'rbf'}",0.9009698060387923,0.8976448822441122,0.9015852377856679,0.9000666666666667,0.001730730359289075,19,0.9031153115311531,0.9068023299417515,0.903457240706947,0.9044582940599506,0.0016633514464663491
34.418827295303345,0.23778013412651683,6.533217986424764,0.05538764672024367,40,1,0.001,linear,"{'pca__n_components': 40, 'svm__C': 1, 'svm__gamma': 0.001, 'svm__kernel': 'linear'}",0.9249650069986003,0.9249962498124906,0.9251387708156223,0.9250333333333334,7.563053965697614e-05,13,0.9318181818181818,0.9323266918327042,0.9319051071169663,0.9320166602559508,0.00022207909376372305
54.712273597717285,0.311047196503597,24.361069758733112,0.2104337513634261,40,1,0.001,rbf,"{'pca__n_components': 40, 'svm__C': 1, 'svm__gamma': 0.001, 'svm__kernel': 'rbf'}",0.9222155568886222,0.9180459022951147,0.9224883732559884,0.9209166666666667,0.002032914189703917,17,0.9224172417241724,0.9238769030774231,0.9230307726920481,0.9231083058312146,0.0005984208983066289
34.153155167897545,0.25115743459563405,6.508973836898804,0.0798872451786433,40,1,0.0005,linear,"{'pca__n_components': 40, 'svm__C': 1, 'svm__gamma': 0.0005, 'svm__kernel': 'linear'}",0.9247650469906019,0.9250462523126156,0.9257888683302495,0.9252,0.0004318846382045902,8,0.9317931793179318,0.9323016924576886,0.9324050696197785,0.9321666471317996,0.0002674326898577807
72.68297902743022,0.34334102355647145,29.013340552647907,0.04344061976525323,40,1,0.0005,rbf,"{'pca__n_components': 40, 'svm__C': 1, 'svm__gamma': 0.0005, 'svm__kernel': 'rbf'}",0.9126674665066986,0.9073953697684884,0.9128369255388308,0.9109666666666667,0.0025261410646414636,18,0.9121412141214121,0.9142521436964076,0.9126565507586931,0.9130166361921709,0.0008986108008846545
33.95607535044352,0.32869127660444336,6.503178596496582,0.05119968101512598,40,1,0.002,linear,"{'pca__n_components': 40, 'svm__C': 1, 'svm__gamma': 0.002, 'svm__kernel': 'linear'}",0.9251649670065987,0.9249462473123656,0.9254388158223733,0.9251833333333334,0.0002014992735984219,9,0.931893189318932,0.9323266918327042,0.9323050771192161,0.932174986090284,0.00019945569970657273
43.87916541099548,2.2485741348025767,20.59093443552653,0.72263319656643,40,1,0.002,rbf,"{'pca__n_components': 40, 'svm__C': 1, 'svm__gamma': 0.002, 'svm__kernel': 'rbf'}",0.9334133173365327,0.9294964748237412,0.933940091013652,0.9322833333333334,0.0019822332126600436,6,0.9353435343534353,0.9369265768355791,0.9365797565182611,0.9362832892357584,0.0006794240267873235
153.17172106107077,1.62363391599887,6.723302602767944,0.127037380487972,40,10,0.001,linear,"{'pca__n_components': 40, 'svm__C': 10, 'svm__gamma': 0.001, 'svm__kernel': 'linear'}",0.9248150369926015,0.9245962298114906,0.9251387708156223,0.92485,0.0002228563219109281,15,0.9327182718271827,0.9327266818329542,0.9325800564957628,0.9326750033852999,6.722532223224304e-05
31.588828484217327,0.653083455498107,14.49697987238566,0.23665573755278732,40,10,0.001,rbf,"{'pca__n_components': 40, 'svm__C': 10, 'svm__gamma': 0.001, 'svm__kernel': 'rbf'}",0.9411617676464707,0.9390969548477424,0.9414412161824274,0.9405666666666667,0.0010454477451044973,5,0.9458945894589459,0.9481762955926102,0.9472789540784441,0.9471166130433334,0.0009385491210234829
154.14335099856058,2.648346132950786,6.908409198125203,0.14581262523552635,40,10,0.0005,linear,"{'pca__n_components': 40, 'svm__C': 10, 'svm__gamma': 0.0005, 'svm__kernel': 'linear'}",0.9250649870025994,0.9252962648132407,0.9248887333099965,0.9250833333333334,0.0001668709002203581,12,0.9325182518251826,0.932801679958001,0.9326800489963253,0.9326666602598362,0.00011609570855352523
38.86079454421997,1.0368951197567033,18.142446676890057,0.3968246272978983,40,10,0.0005,rbf,"{'pca__n_components': 40, 'svm__C': 10, 'svm__gamma': 0.0005, 'svm__kernel': 'rbf'}",0.9286642671465707,0.9271963598179909,0.9301395209281392,0.9286666666666666,0.0012014816101500521,7,0.9322432243224322,0.933201669958251,0.9335049871259655,0.9329832938022163,0.0005377592102037521
156.57412799199423,0.4798706346711633,6.91218360265096,0.13520066883661647,40,10,0.002,linear,"{'pca__n_components': 40, 'svm__C': 10, 'svm__gamma': 0.002, 'svm__kernel': 'linear'}",0.9248150369926015,0.9247462373118656,0.9251387708156223,0.9249,0.00017113823764279356,14,0.933043304330433,0.9329516762080948,0.9327300452466065,0.932908341928378,0.00013150718167684544
27.2197478612264,0.8134524688686808,12.042834281921387,0.2265801487822044,40,10,0.002,rbf,"{'pca__n_components': 40, 'svm__C': 10, 'svm__gamma': 0.002, 'svm__kernel': 'rbf'}",0.9595580883823235,0.9562478123906195,0.9592938940841126,0.9583666666666667,0.0015020774823214652,3,0.9657715771577158,0.9674258143546411,0.9672024598155138,0.9667999504426236,0.0007328644815021985
1056.0787624518077,26.802305590909118,9.063339710235596,2.7505113512718635,40,100,0.001,linear,"{'pca__n_components': 40, 'svm__C': 100, 'svm__gamma': 0.001, 'svm__kernel': 'linear'}",0.9245650869826035,0.9249462473123656,0.9249887483122469,0.9248333333333333,0.0001904990093427497,16,0.9329432943294329,0.9329516762080948,0.9329050321225908,0.9329333342200394,2.0303045953307774e-05
28.40219020843506,1.2527018933180507,9.88137118021647,0.3932110551854641,40,100,0.001,rbf,"{'pca__n_components': 40, 'svm__C': 100, 'svm__gamma': 0.001, 'svm__kernel': 'rbf'}",0.9678564287142571,0.9653982699134956,0.9659948992348852,0.9664166666666667,0.0010469432506510117,2,0.9778977897789779,0.9783505412364691,0.9785516086293528,0.9782666465482666,0.00027343312565455
972.4498602549235,16.39579356383523,6.72484564781189,0.03202185877570621,40,100,0.0005,linear,"{'pca__n_components': 40, 'svm__C': 100, 'svm__gamma': 0.0005, 'svm__kernel': 'linear'}",0.9248150369926015,0.9253462673133657,0.925338800820123,0.9251666666666667,0.0002486957030220641,10,0.9331683168316832,0.9327516812079698,0.9322300827437943,0.9327166935944824,0.00038383060564295976
26.360709190368652,0.3105258539859178,11.023271640141806,0.08451483857504531,40,100,0.0005,rbf,"{'pca__n_components': 40, 'svm__C': 100, 'svm__gamma': 0.0005, 'svm__kernel': 'rbf'}",0.9492101579684064,0.9480474023701185,0.9509426413962094,0.9494,0.0011895183329440444,4,0.9575707570757076,0.9588260293492663,0.9575781816363773,0.9579916560204503,0.0005899988248037894
940.1811734040579,20.647268689650783,6.512371460596721,0.37744167089443026,40,100,0.002,linear,"{'pca__n_components': 40, 'svm__C': 100, 'svm__gamma': 0.002, 'svm__kernel': 'linear'}",0.9249650069986003,0.9252962648132407,0.925038755813372,0.9251,0.00014200351373551922,11,0.9328682868286828,0.933001674958126,0.9332300077494188,0.9330333231787425,0.0001493579894652628
20.239116827646892,0.16045574402989704,7.48442268371582,0.042197322370009505,40,100,0.002,rbf,"{'pca__n_components': 40, 'svm__C': 100, 'svm__gamma': 0.002, 'svm__kernel': 'rbf'}",0.9771045790841831,0.9732486624331217,0.9750462569385407,0.9751333333333333,0.0015754337959511544,1,0.9905490549054905,0.9916252093697657,0.9917256205784566,0.9912999616179042,0.0005325512624894961
